INDIV_ID_CASE_NUMBER,GENDER_CD,INACTIVE_IND,ACTIVE_IN_CASE_SW,EFF_BEGIN_DT,HIST_NAV_IND,SSN_SW,RESIDENCY_STATE_CD,US_CITIZEN_SW,RELATIONSHIP_TYPE_CD,PREPARES_AND_PURCHASES_SW,RELATIONSHIP_VRF_CD,VERF_RECEIVED_DT,PAYMENT_FREQUENCY_CD,EMPLOYER_NAME,EXPENSES_SW,INCOME_IS_ACCESSIBLE_SW,JOB_TITLE,PROJECTION_PERIOD_DAYS_CD,EMPLOYMENT_START_DT,PROJECTION_PERIOD_END_DT,PROJECTION_PERIOD_START_DT,PROVIDER_ID,LOST_EMPLOYMENT_SW,PROCESS_ID,IS_COMPLETE_SW_2,INSURANCE_INCOME_AMT,HOURS_WK,PLAN_TO_GAIN_IND_SW,EMP_SEQ_NUM_1,PAY_EXP_SEQ_NUM,PAYMENT_EXPENSE_DT,PAYMENT_EXPENSE_AMT,PAYMENT_EXPENSE_FREQUENCY_CD,PAYMENT_EXPENSE_VRF_CD,GROSS_PAY_PERIOD_AMT,HOURS_PER_WK,INCLUDE_PAYMENT_EXPENSE_SW,PAYMENT_INDICATOR_CD,REGULAR_HOURS,TYPE_CD_1,VERF_RECEIVED_DT_2,CHANGE_ACTION_DT,UNEARNED_SEQ_NUM,UNEARNED_INCOME_TYPE_CD,VERF_RECEIVED_DT_3,PAYMENT_FREQUENCY_CD_1,RESOURCE_SEQ_NUM,CONTRIBUTION_ININDV_ID,UNEARNED_SOURCE_CD,UNEARNED_INCOME_VRF_CD,OTHER_INCOME_AMT,PROG_CD,AID_REQUEST_SW,POLICY_YEAR,AVERAGE_MONTHLY_HOURS,BUDGETED_AMT,BUDGET_TYPE_CD,MA_BUDGET_AMT,MA_PROJECTED_AMT,PAYMENTS_EXPECTED,PAYMENTS_RECEIVED,PROJECTED_HOURS,PROJECTION_AMT
138175_501102254_138175,F,N,Y,01-SEP-2016 12.00.00 AM,S,Y,RI,Y,PA,Y,OT,26-JUN-2018 10.30.22 AM,WE,tunstall america,N,Y,Customer Service Rep,30,22-FEB-2018 12.00.00 AM,08-JUN-2018 12.00.00 AM,09-MAY-2018 12.00.00 AM,0,Y,DC,Y,1652.1,37.7,N,7596973,8480493,01-JUN-2018 12.00.00 AM,374,WE,OT,374,37,Y,M,37,P,26-JUN-2018 12.00.00 AM,26-JUN-2018 09.46.35 AM,887598,DF,01-SEP-2016 12.00.00 AM,MO,0,0,CV,OT,50,MA,N,2013,163.5,1652.1,OT,1652.1,381.2,4,4,37.7,381.2
138175_501102254_138175,F,N,Y,01-SEP-2016 12.00.00 AM,S,Y,RI,Y,PA,Y,BC,26-JUN-2018 09.36.14 AM,WE,tunstall america,N,Y,Customer Service Rep,30,22-FEB-2018 12.00.00 AM,08-JUN-2018 12.00.00 AM,09-MAY-2018 12.00.00 AM,0,Y,DC,Y,1652.1,37.7,N,7596973,8480493,01-JUN-2018 12.00.00 AM,374,WE,OT,374,37,Y,M,37,P,26-JUN-2018 12.00.00 AM,26-JUN-2018 09.46.35 AM,887598,DF,01-SEP-2016 12.00.00 AM,MO,0,0,CV,OT,50,MA,N,2013,163.5,1652.1,OT,1652.1,381.2,4,4,37.7,381.2
138175_501102254_138175,F,N,Y,01-SEP-2016 12.00.00 AM,S,Y,RI,Y,PA,Y,OT,26-JUN-2018 10.30.22 AM,WE,tunstall america,N,Y,Customer Service Rep,30,22-FEB-2018 12.00.00 AM,08-JUN-2018 12.00.00 AM,09-MAY-2018 12.00.00 AM,0,Y,DC,Y,1652.1,37.7,N,7596973,8480493,01-JUN-2018 12.00.00 AM,374,WE,OT,374,37,Y,M,37,P,26-JUN-2018 12.00.00 AM,26-JUN-2018 09.46.35 AM,887598,DF,01-SEP-2016 12.00.00 AM,MO,0,0,CV,OT,50,MA,N,2013,163.5,1652.1,OT,1652.1,381.2,4,4,37.7,381.2
138175_501102254_138175,F,N,Y,01-SEP-2016 12.00.00 AM,S,Y,RI,Y,OR,N,OT,01-SEP-2016 12.00.00 AM,WE,tunstall america,N,Y,Customer Service Rep,30,22-FEB-2018 12.00.00 AM,08-JUN-2018 12.00.00 AM,09-MAY-2018 12.00.00 AM,0,Y,DC,Y,1652.1,37.7,N,7596973,8480493,01-JUN-2018 12.00.00 AM,374,WE,OT,374,37,Y,M,37,P,26-JUN-2018 12.00.00 AM,26-JUN-2018 09.46.35 AM,887598,DF,01-SEP-2016 12.00.00 AM,MO,0,0,CV,OT,50,MA,N,2013,163.5,1652.1,OT,1652.1,381.2,4,4,37.7,381.2
138175_501102254_138175,F,N,Y,01-SEP-2016 12.00.00 AM,S,Y,RI,Y,PA,Y,BC,18-MAY-2018 12.00.00 AM,WE,tunstall america,N,Y,Customer Service Rep,30,22-FEB-2018 12.00.00 AM,08-JUN-2018 12.00.00 AM,09-MAY-2018 12.00.00 AM,0,Y,DC,Y,1652.1,37.7,N,7596973,8480493,01-JUN-2018 12.00.00 AM,374,WE,OT,374,37,Y,M,37,P,26-JUN-2018 12.00.00 AM,26-JUN-2018 09.46.35 AM,887598,DF,01-SEP-2016 12.00.00 AM,MO,0,0,CV,OT,50,MA,N,2013,163.5,1652.1,OT,1652.1,381.2,4,4,37.7,381.2
138175_501102254_138175,F,N,Y,01-SEP-2016 12.00.00 AM,S,Y,RI,Y,PA,Y,OT,26-JUN-2018 10.30.22 AM,WE,tunstall america,N,Y,Customer Service Rep,30,22-FEB-2018 12.00.00 AM,08-JUN-2018 12.00.00 AM,09-MAY-2018 12.00.00 AM,0,Y,DC,Y,1652.1,37.7,N,7596973,8480493,01-JUN-2018 12.00.00 AM,374,WE,OT,374,37,Y,M,37,P,26-JUN-2018 12.00.00 AM,26-JUN-2018 09.46.35 AM,887598,DF,01-SEP-2016 12.00.00 AM,MO,0,0,CV,OT,50,MA,N,2013,163.5,1652.1,OT,1652.1,381.2,4,4,37.7,381.2
138175_501102254_138175,F,N,Y,01-SEP-2016 12.00.00 AM,S,Y,RI,Y,PA,Y,BC,26-JUN-2018 09.36.14 AM,WE,tunstall america,N,Y,Customer Service Rep,30,22-FEB-2018 12.00.00 AM,08-JUN-2018 12.00.00 AM,09-MAY-2018 12.00.00 AM,0,Y,DC,Y,1652.1,37.7,N,7596973,8480493,01-JUN-2018 12.00.00 AM,374,WE,OT,374,37,Y,M,37,P,26-JUN-2018 12.00.00 AM,26-JUN-2018 09.46.35 AM,887598,DF,01-SEP-2016 12.00.00 AM,MO,0,0,CV,OT,50,MA,N,2013,163.5,1652.1,OT,1652.1,381.2,4,4,37.7,381.2
138175_501102254_138175,F,N,Y,01-SEP-2016 12.00.00 AM,S,Y,RI,Y,PA,Y,OT,26-JUN-2018 10.30.22 AM,WE,tunstall america,N,Y,Customer Service Rep,30,22-FEB-2018 12.00.00 AM,08-JUN-2018 12.00.00 AM,09-MAY-2018 12.00.00 AM,0,Y,DC,Y,1652.1,37.7,N,7596973,8480493,01-JUN-2018 12.00.00 AM,374,WE,OT,374,37,Y,M,37,P,26-JUN-2018 12.00.00 AM,26-JUN-2018 09.46.35 AM,887598,DF,01-SEP-2016 12.00.00 AM,MO,0,0,CV,OT,50,MA,N,2013,163.5,1652.1,OT,1652.1,381.2,4,4,37.7,381.2
138175_501102254_138175,F,N,Y,01-SEP-2016 12.00.00 AM,S,Y,RI,Y,OR,N,OT,01-SEP-2016 12.00.00 AM,WE,tunstall america,N,Y,Customer Service Rep,30,22-FEB-2018 12.00.00 AM,08-JUN-2018 12.00.00 AM,09-MAY-2018 12.00.00 AM,0,Y,DC,Y,1652.1,37.7,N,7596973,8480493,01-JUN-2018 12.00.00 AM,374,WE,OT,374,37,Y,M,37,P,26-JUN-2018 12.00.00 AM,26-JUN-2018 09.46.35 AM,887598,DF,01-SEP-2016 12.00.00 AM,MO,0,0,CV,OT,50,MA,N,2013,163.5,1652.1,OT,1652.1,381.2,4,4,37.7,381.2
138175_501102254_138175,F,N,Y,01-SEP-2016 12.00.00 AM,S,Y,RI,Y,PA,Y,BC,18-MAY-2018 12.00.00 AM,WE,tunstall america,N,Y,Customer Service Rep,30,22-FEB-2018 12.00.00 AM,08-JUN-2018 12.00.00 AM,09-MAY-2018 12.00.00 AM,0,Y,DC,Y,1652.1,37.7,N,7596973,8480493,01-JUN-2018 12.00.00 AM,374,WE,OT,374,37,Y,M,37,P,26-JUN-2018 12.00.00 AM,26-JUN-2018 09.46.35 AM,887598,DF,01-SEP-2016 12.00.00 AM,MO,0,0,CV,OT,50,MA,N,2013,163.5,1652.1,OT,1652.1,381.2,4,4,37.7,381.2
138175_501102254_138175,F,N,Y,01-SEP-2016 12.00.00 AM,S,Y,RI,Y,PA,Y,OT,26-JUN-2018 10.30.22 AM,WE,tunstall america,N,Y,Customer Service Rep,30,22-FEB-2018 12.00.00 AM,08-JUN-2018 12.00.00 AM,09-MAY-2018 12.00.00 AM,0,Y,DC,Y,1652.1,37.7,N,7596973,8480493,01-JUN-2018 12.00.00 AM,374,WE,OT,374,37,Y,M,37,P,26-JUN-2018 12.00.00 AM,26-JUN-2018 09.46.35 AM,887598,DF,01-SEP-2016 12.00.00 AM,MO,0,0,CV,OT,50,MA,N,2013,163.5,1652.1,OT,1652.1,381.2,4,4,37.7,381.2
138175_501102254_138175,F,N,Y,01-SEP-2016 12.00.00 AM,S,Y,RI,Y,PA,Y,BC,26-JUN-2018 09.36.14 AM,WE,tunstall america,N,Y,Customer Service Rep,30,22-FEB-2018 12.00.00 AM,08-JUN-2018 12.00.00 AM,09-MAY-2018 12.00.00 AM,0,Y,DC,Y,1652.1,37.7,N,7596973,8480493,01-JUN-2018 12.00.00 AM,374,WE,OT,374,37,Y,M,37,P,26-JUN-2018 12.00.00 AM,26-JUN-2018 09.46.35 AM,887598,DF,01-SEP-2016 12.00.00 AM,MO,0,0,CV,OT,50,MA,N,2013,163.5,1652.1,OT,1652.1,381.2,4,4,37.7,381.2
138175_501102254_138175,F,N,Y,01-SEP-2016 12.00.00 AM,S,Y,RI,Y,PA,Y,OT,26-JUN-2018 10.30.22 AM,WE,tunstall america,N,Y,Customer Service Rep,30,22-FEB-2018 12.00.00 AM,08-JUN-2018 12.00.00 AM,09-MAY-2018 12.00.00 AM,0,Y,DC,Y,1652.1,37.7,N,7596973,8480493,01-JUN-2018 12.00.00 AM,374,WE,OT,374,37,Y,M,37,P,26-JUN-2018 12.00.00 AM,26-JUN-2018 09.46.35 AM,887598,DF,01-SEP-2016 12.00.00 AM,MO,0,0,CV,OT,50,MA,N,2013,163.5,1652.1,OT,1652.1,381.2,4,4,37.7,381.2
138175_501102254_138175,F,N,Y,01-SEP-2016 12.00.00 AM,S,Y,RI,Y,OR,N,OT,01-SEP-2016 12.00.00 AM,WE,tunstall america,N,Y,Customer Service Rep,30,22-FEB-2018 12.00.00 AM,08-JUN-2018 12.00.00 AM,09-MAY-2018 12.00.00 AM,0,Y,DC,Y,1652.1,37.7,N,7596973,8480493,01-JUN-2018 12.00.00 AM,374,WE,OT,374,37,Y,M,37,P,26-JUN-2018 12.00.00 AM,26-JUN-2018 09.46.35 AM,887598,DF,01-SEP-2016 12.00.00 AM,MO,0,0,CV,OT,50,MA,N,2013,163.5,1652.1,OT,1652.1,381.2,4,4,37.7,381.2
138175_501102254_138175,F,N,Y,01-SEP-2016 12.00.00 AM,S,Y,RI,Y,PA,Y,BC,18-MAY-2018 12.00.00 AM,WE,tunstall america,N,Y,Customer Service Rep,30,22-FEB-2018 12.00.00 AM,08-JUN-2018 12.00.00 AM,09-MAY-2018 12.00.00 AM,0,Y,DC,Y,1652.1,37.7,N,7596973,8480493,01-JUN-2018 12.00.00 AM,374,WE,OT,374,37,Y,M,37,P,26-JUN-2018 12.00.00 AM,26-JUN-2018 09.46.35 AM,887598,DF,01-SEP-2016 12.00.00 AM,MO,0,0,CV,OT,50,MA,N,2013,163.5,1652.1,OT,1652.1,381.2,4,4,37.7,381.2
138175_501102254_138175,F,N,Y,01-SEP-2016 12.00.00 AM,S,Y,RI,Y,PA,Y,OT,26-JUN-2018 10.30.22 AM,WE,tunstall america,N,Y,Customer Service Rep,30,22-FEB-2018 12.00.00 AM,08-JUN-2018 12.00.00 AM,09-MAY-2018 12.00.00 AM,0,Y,DC,Y,1652.1,37.7,N,7596973,8480493,01-JUN-2018 12.00.00 AM,374,WE,OT,374,37,Y,M,37,P,26-JUN-2018 12.00.00 AM,26-JUN-2018 09.46.35 AM,887598,DF,01-SEP-2016 12.00.00 AM,MO,0,0,CV,OT,50,MA,N,2013,163.5,1652.1,OT,1652.1,381.2,4,4,37.7,381.2
138175_501102254_138175,F,N,Y,01-SEP-2016 12.00.00 AM,S,Y,RI,Y,PA,Y,BC,26-JUN-2018 09.36.14 AM,WE,tunstall america,N,Y,Customer Service Rep,30,22-FEB-2018 12.00.00 AM,08-JUN-2018 12.00.00 AM,09-MAY-2018 12.00.00 AM,0,Y,DC,Y,1652.1,37.7,N,7596973,8480493,01-JUN-2018 12.00.00 AM,374,WE,OT,374,37,Y,M,37,P,26-JUN-2018 12.00.00 AM,26-JUN-2018 09.46.35 AM,887598,DF,01-SEP-2016 12.00.00 AM,MO,0,0,CV,OT,50,MA,N,2013,163.5,1652.1,OT,1652.1,381.2,4,4,37.7,381.2
138175_501102254_138175,F,N,Y,01-SEP-2016 12.00.00 AM,S,Y,RI,Y,PA,Y,OT,26-JUN-2018 10.30.22 AM,WE,tunstall america,N,Y,Customer Service Rep,30,22-FEB-2018 12.00.00 AM,08-JUN-2018 12.00.00 AM,09-MAY-2018 12.00.00 AM,0,Y,DC,Y,1652.1,37.7,N,7596973,8480493,01-JUN-2018 12.00.00 AM,374,WE,OT,374,37,Y,M,37,P,26-JUN-2018 12.00.00 AM,26-JUN-2018 09.46.35 AM,887598,DF,01-SEP-2016 12.00.00 AM,MO,0,0,CV,OT,50,MA,N,2013,163.5,1652.1,OT,1652.1,381.2,4,4,37.7,381.2
138175_501102254_138175,F,N,Y,01-SEP-2016 12.00.00 AM,S,Y,RI,Y,OR,N,OT,01-SEP-2016 12.00.00 AM,WE,tunstall america,N,Y,Customer Service Rep,30,22-FEB-2018 12.00.00 AM,08-JUN-2018 12.00.00 AM,09-MAY-2018 12.00.00 AM,0,Y,DC,Y,1652.1,37.7,N,7596973,8480493,01-JUN-2018 12.00.00 AM,374,WE,OT,374,37,Y,M,37,P,26-JUN-2018 12.00.00 AM,26-JUN-2018 09.46.35 AM,887598,DF,01-SEP-2016 12.00.00 AM,MO,0,0,CV,OT,50,MA,N,2013,163.5,1652.1,OT,1652.1,381.2,4,4,37.7,381.2
138175_501102254_138175,F,N,Y,01-SEP-2016 12.00.00 AM,S,Y,RI,Y,PA,Y,BC,18-MAY-2018 12.00.00 AM,WE,tunstall america,N,Y,Customer Service Rep,30,22-FEB-2018 12.00.00 AM,08-JUN-2018 12.00.00 AM,09-MAY-2018 12.00.00 AM,0,Y,DC,Y,1652.1,37.7,N,7596973,8480493,01-JUN-2018 12.00.00 AM,374,WE,OT,374,37,Y,M,37,P,26-JUN-2018 12.00.00 AM,26-JUN-2018 09.46.35 AM,887598,DF,01-SEP-2016 12.00.00 AM,MO,0,0,CV,OT,50,MA,N,2014,163.5,1652.1,OT,1652.1,381.2,4,4,37.7,381.2
138175_501102254_138175,F,N,Y,01-SEP-2016 12.00.00 AM,S,Y,RI,Y,PA,Y,OT,26-JUN-2018 10.30.22 AM,WE,tunstall america,N,Y,Customer Service Rep,30,22-FEB-2018 12.00.00 AM,08-JUN-2018 12.00.00 AM,09-MAY-2018 12.00.00 AM,0,Y,DC,Y,1652.1,37.7,N,7596973,8480493,01-JUN-2018 12.00.00 AM,374,WE,OT,374,37,Y,M,37,P,26-JUN-2018 12.00.00 AM,26-JUN-2018 09.46.35 AM,887598,DF,01-SEP-2016 12.00.00 AM,MO,0,0,CV,OT,50,MA,N,2014,163.5,1652.1,OT,1652.1,381.2,4,4,37.7,381.2
138175_501102254_138175,F,N,Y,01-SEP-2016 12.00.00 AM,S,Y,RI,Y,PA,Y,BC,26-JUN-2018 09.36.14 AM,WE,tunstall america,N,Y,Customer Service Rep,30,22-FEB-2018 12.00.00 AM,08-JUN-2018 12.00.00 AM,09-MAY-2018 12.00.00 AM,0,Y,DC,Y,1652.1,37.7,N,7596973,8480493,01-JUN-2018 12.00.00 AM,374,WE,OT,374,37,Y,M,37,P,26-JUN-2018 12.00.00 AM,26-JUN-2018 09.46.35 AM,887598,DF,01-SEP-2016 12.00.00 AM,MO,0,0,CV,OT,50,MA,N,2014,163.5,1652.1,OT,1652.1,381.2,4,4,37.7,381.2
138175_501102254_138175,F,N,Y,01-SEP-2016 12.00.00 AM,S,Y,RI,Y,PA,Y,OT,26-JUN-2018 10.30.22 AM,WE,tunstall america,N,Y,Customer Service Rep,30,22-FEB-2018 12.00.00 AM,08-JUN-2018 12.00.00 AM,09-MAY-2018 12.00.00 AM,0,Y,DC,Y,1652.1,37.7,N,7596973,8480493,01-JUN-2018 12.00.00 AM,374,WE,OT,374,37,Y,M,37,P,26-JUN-2018 12.00.00 AM,26-JUN-2018 09.46.35 AM,887598,DF,01-SEP-2016 12.00.00 AM,MO,0,0,CV,OT,50,MA,N,2014,163.5,1652.1,OT,1652.1,381.2,4,4,37.7,381.2
138175_501102254_138175,F,N,Y,01-SEP-2016 12.00.00 AM,S,Y,RI,Y,OR,N,OT,01-SEP-2016 12.00.00 AM,WE,tunstall america,N,Y,Customer Service Rep,30,22-FEB-2018 12.00.00 AM,08-JUN-2018 12.00.00 AM,09-MAY-2018 12.00.00 AM,0,Y,DC,Y,1652.1,37.7,N,7596973,8480493,01-JUN-2018 12.00.00 AM,374,WE,OT,374,37,Y,M,37,P,26-JUN-2018 12.00.00 AM,26-JUN-2018 09.46.35 AM,887598,DF,01-SEP-2016 12.00.00 AM,MO,0,0,CV,OT,50,MA,N,2014,163.5,1652.1,OT,1652.1,381.2,4,4,37.7,381.2
138175_501102254_138175,F,N,Y,01-SEP-2016 12.00.00 AM,S,Y,RI,Y,PA,Y,BC,18-MAY-2018 12.00.00 AM,WE,tunstall america,N,Y,Customer Service Rep,30,22-FEB-2018 12.00.00 AM,08-JUN-2018 12.00.00 AM,09-MAY-2018 12.00.00 AM,0,Y,DC,Y,1652.1,37.7,N,7596973,8480493,01-JUN-2018 12.00.00 AM,374,WE,OT,374,37,Y,M,37,P,26-JUN-2018 12.00.00 AM,26-JUN-2018 09.46.35 AM,887598,DF,01-SEP-2016 12.00.00 AM,MO,0,0,CV,OT,50,MA,N,2014,163.5,1652.1,OT,1652.1,381.2,4,4,37.7,381.2
138175_501102254_138175,F,N,Y,01-SEP-2016 12.00.00 AM,S,Y,RI,Y,PA,Y,OT,26-JUN-2018 10.30.22 AM,WE,tunstall america,N,Y,Customer Service Rep,30,22-FEB-2018 12.00.00 AM,08-JUN-2018 12.00.00 AM,09-MAY-2018 12.00.00 AM,0,Y,DC,Y,1652.1,37.7,N,7596973,8480493,01-JUN-2018 12.00.00 AM,374,WE,OT,374,37,Y,M,37,P,26-JUN-2018 12.00.00 AM,26-JUN-2018 09.46.35 AM,887598,DF,01-SEP-2016 12.00.00 AM,MO,0,0,CV,OT,50,MA,N,2014,163.5,1652.1,OT,1652.1,381.2,4,4,37.7,381.2
138175_501102254_138175,F,N,Y,01-SEP-2016 12.00.00 AM,S,Y,RI,Y,PA,Y,BC,26-JUN-2018 09.36.14 AM,WE,tunstall america,N,Y,Customer Service Rep,30,22-FEB-2018 12.00.00 AM,08-JUN-2018 12.00.00 AM,09-MAY-2018 12.00.00 AM,0,Y,DC,Y,1652.1,37.7,N,7596973,8480493,01-JUN-2018 12.00.00 AM,374,WE,OT,374,37,Y,M,37,P,26-JUN-2018 12.00.00 AM,26-JUN-2018 09.46.35 AM,887598,DF,01-SEP-2016 12.00.00 AM,MO,0,0,CV,OT,50,MA,N,2014,163.5,1652.1,OT,1652.1,381.2,4,4,37.7,381.2
138175_501102254_138175,F,N,Y,01-SEP-2016 12.00.00 AM,S,Y,RI,Y,PA,Y,OT,26-JUN-2018 10.30.22 AM,WE,tunstall america,N,Y,Customer Service Rep,30,22-FEB-2018 12.00.00 AM,08-JUN-2018 12.00.00 AM,09-MAY-2018 12.00.00 AM,0,Y,DC,Y,1652.1,37.7,N,7596973,8480493,01-JUN-2018 12.00.00 AM,374,WE,OT,374,37,Y,M,37,P,26-JUN-2018 12.00.00 AM,26-JUN-2018 09.46.35 AM,887598,DF,01-SEP-2016 12.00.00 AM,MO,0,0,CV,OT,50,MA,N,2014,163.5,1652.1,OT,1652.1,381.2,4,4,37.7,381.2
138175_501102254_138175,F,N,Y,01-SEP-2016 12.00.00 AM,S,Y,RI,Y,OR,N,OT,01-SEP-2016 12.00.00 AM,WE,tunstall america,N,Y,Customer Service Rep,30,22-FEB-2018 12.00.00 AM,08-JUN-2018 12.00.00 AM,09-MAY-2018 12.00.00 AM,0,Y,DC,Y,1652.1,37.7,N,7596973,8480493,01-JUN-2018 12.00.00 AM,374,WE,OT,374,37,Y,M,37,P,26-JUN-2018 12.00.00 AM,26-JUN-2018 09.46.35 AM,887598,DF,01-SEP-2016 12.00.00 AM,MO,0,0,CV,OT,50,MA,N,2014,163.5,1652.1,OT,1652.1,381.2,4,4,37.7,381.2
138175_501102254_138175,F,N,Y,01-SEP-2016 12.00.00 AM,S,Y,RI,Y,PA,Y,BC,18-MAY-2018 12.00.00 AM,WE,tunstall america,N,Y,Customer Service Rep,30,22-FEB-2018 12.00.00 AM,08-JUN-2018 12.00.00 AM,09-MAY-2018 12.00.00 AM,0,Y,DC,Y,1652.1,37.7,N,7596973,8480494,25-MAY-2018 12.00.00 AM,374,WE,OT,374,37,Y,M,37,P,26-JUN-2018 12.00.00 AM,26-JUN-2018 09.46.35 AM,887598,DF,01-SEP-2016 12.00.00 AM,MO,0,0,CV,OT,50,MA,N,2014,163.5,1652.1,OT,1652.1,381.2,4,4,37.7,381.2
138175_501102254_138175,F,N,Y,01-SEP-2016 12.00.00 AM,S,Y,RI,Y,PA,Y,OT,26-JUN-2018 10.30.22 AM,WE,tunstall america,N,Y,Customer Service Rep,30,22-FEB-2018 12.00.00 AM,08-JUN-2018 12.00.00 AM,09-MAY-2018 12.00.00 AM,0,Y,DC,Y,1652.1,37.7,N,7596973,8480494,25-MAY-2018 12.00.00 AM,374,WE,OT,374,37,Y,M,37,P,26-JUN-2018 12.00.00 AM,26-JUN-2018 09.46.35 AM,887598,DF,01-SEP-2016 12.00.00 AM,MO,0,0,CV,OT,50,MA,N,2014,163.5,1652.1,OT,1652.1,381.2,4,4,37.7,381.2
138175_501102254_138175,F,N,Y,01-SEP-2016 12.00.00 AM,S,Y,RI,Y,PA,Y,BC,26-JUN-2018 09.36.14 AM,WE,tunstall america,N,Y,Customer Service Rep,30,22-FEB-2018 12.00.00 AM,08-JUN-2018 12.00.00 AM,09-MAY-2018 12.00.00 AM,0,Y,DC,Y,1652.1,37.7,N,7596973,8480494,25-MAY-2018 12.00.00 AM,374,WE,OT,374,37,Y,M,37,P,26-JUN-2018 12.00.00 AM,26-JUN-2018 09.46.35 AM,887598,DF,01-SEP-2016 12.00.00 AM,MO,0,0,CV,OT,50,MA,N,2014,163.5,1652.1,OT,1652.1,381.2,4,4,37.7,381.2
138160_501102254_138160,M,N,Y,01-SEP-2016 12.00.00 AM,F,Y,RI,Y,CH,Y,BC,18-MAY-2018 12.00.00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA,N,2013,,,,,,,,,
138160_501102254_138160,M,N,Y,01-SEP-2016 12.00.00 AM,F,Y,RI,Y,CH,Y,OT,26-JUN-2018 10.30.22 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA,N,2013,,,,,,,,,
138160_501102254_138160,M,N,Y,01-SEP-2016 12.00.00 AM,F,Y,RI,Y,SB,Y,BC,12-JAN-2018 11.46.25 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA,N,2013,,,,,,,,,
138160_501102254_138160,M,N,Y,01-SEP-2016 12.00.00 AM,F,Y,RI,Y,SB,Y,OT,26-JUN-2018 10.30.22 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA,N,2013,,,,,,,,,
138160_501102254_138160,M,N,Y,01-SEP-2016 12.00.00 AM,F,Y,RI,Y,OR,Y,OT,01-SEP-2016 12.00.00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA,N,2013,,,,,,,,,
138160_501102254_138160,M,N,Y,18-MAY-2018 12.00.00 AM,P,Y,RI,Y,CH,Y,BC,18-MAY-2018 12.00.00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA,N,2013,,,,,,,,,
138160_501102254_138160,M,N,Y,18-MAY-2018 12.00.00 AM,P,Y,RI,Y,CH,Y,OT,26-JUN-2018 10.30.22 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA,N,2013,,,,,,,,,
138160_501102254_138160,M,N,Y,18-MAY-2018 12.00.00 AM,P,Y,RI,Y,SB,Y,BC,12-JAN-2018 11.46.25 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA,N,2013,,,,,,,,,
138160_501102254_138160,M,N,Y,18-MAY-2018 12.00.00 AM,P,Y,RI,Y,SB,Y,OT,26-JUN-2018 10.30.22 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA,N,2013,,,,,,,,,
138160_501102254_138160,M,N,Y,18-MAY-2018 12.00.00 AM,P,Y,RI,Y,OR,Y,OT,01-SEP-2016 12.00.00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA,N,2013,,,,,,,,,
138175_501102254_138175,F,N,Y,01-SEP-2016 12.00.00 AM,S,Y,RI,Y,PA,Y,BC,18-MAY-2018 12.00.00 AM,WE,tunstall america,N,Y,Customer Service Rep,30,22-FEB-2018 12.00.00 AM,08-JUN-2018 12.00.00 AM,09-MAY-2018 12.00.00 AM,0,Y,DC,Y,1652.1,37.7,N,7596973,8371037,08-JUN-2018 12.00.00 AM,404,WE,OT,404,40,Y,M,40,P,26-JUN-2018 12.00.00 AM,26-JUN-2018 09.46.35 AM,887598,DF,01-SEP-2016 12.00.00 AM,MO,0,0,CV,OT,50,MA,N,2013,163.5,1652.1,OT,1652.1,381.2,4,4,37.7,381.2
138175_501102254_138175,F,N,Y,01-SEP-2016 12.00.00 AM,S,Y,RI,Y,PA,Y,OT,26-JUN-2018 10.30.22 AM,WE,tunstall america,N,Y,Customer Service Rep,30,22-FEB-2018 12.00.00 AM,08-JUN-2018 12.00.00 AM,09-MAY-2018 12.00.00 AM,0,Y,DC,Y,1652.1,37.7,N,7596973,8371037,08-JUN-2018 12.00.00 AM,404,WE,OT,404,40,Y,M,40,P,26-JUN-2018 12.00.00 AM,26-JUN-2018 09.46.35 AM,887598,DF,01-SEP-2016 12.00.00 AM,MO,0,0,CV,OT,50,MA,N,2013,163.5,1652.1,OT,1652.1,381.2,4,4,37.7,381.2
